@relation R_data_frame

@attribute longitude numeric
@attribute latitude numeric
@attribute distance numeric
@attribute bearing numeric
@attribute longitude.1 numeric
@attribute latitude.1 numeric
@attribute distance.1 numeric
@attribute bearing.1 numeric
@attribute longitude.2 numeric
@attribute latitude.2 numeric
@attribute distance.2 numeric
@attribute bearing.2 numeric
@attribute longitude.3 numeric
@attribute latitude.3 numeric
@attribute distance.3 numeric
@attribute bearing.3 numeric
@attribute longitude.4 numeric
@attribute latitude.4 numeric
@attribute distance.4 numeric
@attribute bearing.4 numeric
@attribute longitude.5 numeric
@attribute latitude.5 numeric
@attribute distance.5 numeric
@attribute bearing.5 numeric
@attribute longitude.6 numeric
@attribute latitude.6 numeric
@attribute distance.6 numeric
@attribute bearing.6 numeric
@attribute longitude.7 numeric
@attribute latitude.7 numeric
@attribute distance.7 numeric
@attribute bearing.7 numeric
@attribute longitude.8 numeric
@attribute latitude.8 numeric
@attribute distance.8 numeric
@attribute bearing.8 numeric
@attribute longitude.9 numeric
@attribute latitude.9 numeric
@attribute distance.9 numeric
@attribute bearing.9 numeric
@attribute longitude.10 numeric
@attribute latitude.10 numeric
@attribute distance.10 numeric
@attribute bearing.10 numeric
@attribute longitude.11 numeric
@attribute latitude.11 numeric
@attribute distance.11 numeric
@attribute bearing.11 numeric
@attribute longitude.12 numeric
@attribute latitude.12 numeric
@attribute distance.12 numeric
@attribute bearing.12 numeric
@attribute longitude.13 numeric
@attribute latitude.13 numeric
@attribute distance.13 numeric
@attribute bearing.13 numeric
@attribute longitude.14 numeric
@attribute latitude.14 numeric
@attribute distance.14 numeric
@attribute bearing.14 numeric
@attribute longitude.15 numeric
@attribute latitude.15 numeric
@attribute distance.15 numeric
@attribute bearing.15 numeric
@attribute longitude.16 numeric
@attribute latitude.16 numeric
@attribute distance.16 numeric
@attribute bearing.16 numeric
@attribute longitude.17 numeric
@attribute latitude.17 numeric
@attribute distance.17 numeric
@attribute bearing.17 numeric
@attribute longitude.18 numeric
@attribute latitude.18 numeric
@attribute distance.18 numeric
@attribute bearing.18 numeric
@attribute longitude.19 numeric
@attribute latitude.19 numeric
@attribute distance.19 numeric
@attribute bearing.19 numeric
@attribute longitude.20 numeric
@attribute latitude.20 numeric
@attribute distance.20 numeric
@attribute bearing.20 numeric
@attribute longitude.21 numeric
@attribute latitude.21 numeric
@attribute distance.21 numeric
@attribute bearing.21 numeric
@attribute longitude.22 numeric
@attribute latitude.22 numeric
@attribute distance.22 numeric
@attribute bearing.22 numeric
@attribute longitude.23 numeric
@attribute latitude.23 numeric
@attribute distance.23 numeric
@attribute bearing.23 numeric
@attribute longitude.24 numeric
@attribute latitude.24 numeric
@attribute distance.24 numeric
@attribute bearing.24 numeric
@attribute longitude.25 numeric
@attribute latitude.25 numeric
@attribute distance.25 numeric
@attribute bearing.25 numeric
@attribute longitude.26 numeric
@attribute latitude.26 numeric
@attribute distance.26 numeric
@attribute bearing.26 numeric
@attribute longitude.27 numeric
@attribute latitude.27 numeric
@attribute distance.27 numeric
@attribute bearing.27 numeric
@attribute longitude.28 numeric
@attribute latitude.28 numeric
@attribute distance.28 numeric
@attribute bearing.28 numeric
@attribute longitude.29 numeric
@attribute latitude.29 numeric
@attribute distance.29 numeric
@attribute bearing.29 numeric
@attribute longitude.30 numeric
@attribute latitude.30 numeric
@attribute distance.30 numeric
@attribute bearing.30 numeric
@attribute longitude.31 numeric
@attribute latitude.31 numeric
@attribute distance.31 numeric
@attribute bearing.31 numeric
@attribute longitude.32 numeric
@attribute latitude.32 numeric
@attribute distance.32 numeric
@attribute bearing.32 numeric
@attribute longitude.33 numeric
@attribute latitude.33 numeric
@attribute distance.33 numeric
@attribute bearing.33 numeric
@attribute longitude.34 numeric
@attribute latitude.34 numeric
@attribute distance.34 numeric
@attribute bearing.34 numeric
@attribute longitude.35 numeric
@attribute latitude.35 numeric
@attribute distance.35 numeric
@attribute bearing.35 numeric
@attribute longitude.36 numeric
@attribute latitude.36 numeric
@attribute distance.36 numeric
@attribute bearing.36 numeric
@attribute longitude.37 numeric
@attribute latitude.37 numeric
@attribute distance.37 numeric
@attribute bearing.37 numeric
@attribute longitude.38 numeric
@attribute latitude.38 numeric
@attribute distance.38 numeric
@attribute bearing.38 numeric
@attribute longitude.39 numeric
@attribute latitude.39 numeric
@attribute distance.39 numeric
@attribute bearing.39 numeric
@attribute longitude.40 numeric
@attribute latitude.40 numeric
@attribute distance.40 numeric
@attribute bearing.40 numeric
@attribute longitude.41 numeric
@attribute latitude.41 numeric
@attribute distance.41 numeric
@attribute bearing.41 numeric
@attribute longitude.42 numeric
@attribute latitude.42 numeric
@attribute distance.42 numeric
@attribute bearing.42 numeric
@attribute longitude.43 numeric
@attribute latitude.43 numeric
@attribute distance.43 numeric
@attribute bearing.43 numeric
@attribute longitude.44 numeric
@attribute latitude.44 numeric
@attribute distance.44 numeric
@attribute bearing.44 numeric
@attribute longitude.45 numeric
@attribute latitude.45 numeric
@attribute distance.45 numeric
@attribute bearing.45 numeric
@attribute longitude.46 numeric
@attribute latitude.46 numeric
@attribute distance.46 numeric
@attribute bearing.46 numeric
@attribute longitude.47 numeric
@attribute latitude.47 numeric
@attribute distance.47 numeric
@attribute bearing.47 numeric
@attribute longitude.48 numeric
@attribute latitude.48 numeric
@attribute distance.48 numeric
@attribute bearing.48 numeric
@attribute longitude.49 numeric
@attribute latitude.49 numeric
@attribute distance.49 numeric
@attribute bearing.49 numeric
@attribute longitude.50 numeric
@attribute latitude.50 numeric
@attribute distance.50 numeric
@attribute bearing.50 numeric
@attribute longitude.51 numeric
@attribute latitude.51 numeric
@attribute distance.51 numeric
@attribute bearing.51 numeric
@attribute longitude.52 numeric
@attribute latitude.52 numeric
@attribute distance.52 numeric
@attribute bearing.52 numeric
@attribute longitude.53 numeric
@attribute latitude.53 numeric
@attribute distance.53 numeric
@attribute bearing.53 numeric
@attribute longitude.54 numeric
@attribute latitude.54 numeric
@attribute distance.54 numeric
@attribute bearing.54 numeric
@attribute longitude.55 numeric
@attribute latitude.55 numeric
@attribute distance.55 numeric
@attribute bearing.55 numeric
@attribute longitude.56 numeric
@attribute latitude.56 numeric
@attribute distance.56 numeric
@attribute bearing.56 numeric
@attribute longitude.57 numeric
@attribute latitude.57 numeric
@attribute distance.57 numeric
@attribute bearing.57 numeric
@attribute longitude.58 numeric
@attribute latitude.58 numeric
@attribute distance.58 numeric
@attribute bearing.58 numeric
@attribute longitude.59 numeric
@attribute latitude.59 numeric
@attribute distance.59 numeric
@attribute bearing.59 numeric
@attribute longitude.60 numeric
@attribute latitude.60 numeric
@attribute distance.60 numeric
@attribute bearing.60 numeric
@attribute longitude.61 numeric
@attribute latitude.61 numeric
@attribute distance.61 numeric
@attribute bearing.61 numeric
@attribute longitude.62 numeric
@attribute latitude.62 numeric
@attribute distance.62 numeric
@attribute bearing.62 numeric
@attribute longitude.63 numeric
@attribute latitude.63 numeric
@attribute distance.63 numeric
@attribute bearing.63 numeric
@attribute longitude.64 numeric
@attribute latitude.64 numeric
@attribute distance.64 numeric
@attribute bearing.64 numeric
@attribute longitude.65 numeric
@attribute latitude.65 numeric
@attribute distance.65 numeric
@attribute bearing.65 numeric
@attribute longitude.66 numeric
@attribute latitude.66 numeric
@attribute distance.66 numeric
@attribute bearing.66 numeric
@attribute longitude.67 numeric
@attribute latitude.67 numeric
@attribute distance.67 numeric
@attribute bearing.67 numeric
@attribute longitude.68 numeric
@attribute latitude.68 numeric
@attribute distance.68 numeric
@attribute bearing.68 numeric
@attribute longitude.69 numeric
@attribute latitude.69 numeric
@attribute distance.69 numeric
@attribute bearing.69 numeric
@attribute longitude.70 numeric
@attribute latitude.70 numeric
@attribute distance.70 numeric
@attribute bearing.70 numeric
@attribute longitude.71 numeric
@attribute latitude.71 numeric
@attribute distance.71 numeric
@attribute bearing.71 numeric
@attribute longitude.72 numeric
@attribute latitude.72 numeric
@attribute distance.72 numeric
@attribute bearing.72 numeric
@attribute longitude.73 numeric
@attribute latitude.73 numeric
@attribute distance.73 numeric
@attribute bearing.73 numeric
@attribute longitude.74 numeric
@attribute latitude.74 numeric
@attribute distance.74 numeric
@attribute bearing.74 numeric
@attribute longitude.75 numeric
@attribute latitude.75 numeric
@attribute distance.75 numeric
@attribute bearing.75 numeric
@attribute longitude.76 numeric
@attribute latitude.76 numeric
@attribute distance.76 numeric
@attribute bearing.76 numeric
@attribute longitude.77 numeric
@attribute latitude.77 numeric
@attribute distance.77 numeric
@attribute bearing.77 numeric
@attribute longitude.78 numeric
@attribute latitude.78 numeric
@attribute distance.78 numeric
@attribute bearing.78 numeric
@attribute longitude.79 numeric
@attribute latitude.79 numeric
@attribute distance.79 numeric
@attribute bearing.79 numeric
@attribute longitude.80 numeric
@attribute latitude.80 numeric
@attribute distance.80 numeric
@attribute bearing.80 numeric
@attribute longitude.81 numeric
@attribute latitude.81 numeric
@attribute distance.81 numeric
@attribute bearing.81 numeric
@attribute longitude.82 numeric
@attribute latitude.82 numeric
@attribute distance.82 numeric
@attribute bearing.82 numeric
@attribute longitude.83 numeric
@attribute latitude.83 numeric
@attribute distance.83 numeric
@attribute bearing.83 numeric
@attribute longitude.84 numeric
@attribute latitude.84 numeric
@attribute distance.84 numeric
@attribute bearing.84 numeric
@attribute longitude.85 numeric
@attribute latitude.85 numeric
@attribute distance.85 numeric
@attribute bearing.85 numeric
@attribute longitude.86 numeric
@attribute latitude.86 numeric
@attribute distance.86 numeric
@attribute bearing.86 numeric
@attribute longitude.87 numeric
@attribute latitude.87 numeric
@attribute distance.87 numeric
@attribute bearing.87 numeric
@attribute longitude.88 numeric
@attribute latitude.88 numeric
@attribute distance.88 numeric
@attribute bearing.88 numeric
@attribute longitude.89 numeric
@attribute latitude.89 numeric
@attribute distance.89 numeric
@attribute bearing.89 numeric
@attribute longitude.90 numeric
@attribute latitude.90 numeric
@attribute distance.90 numeric
@attribute bearing.90 numeric
@attribute longitude.91 numeric
@attribute latitude.91 numeric
@attribute distance.91 numeric
@attribute bearing.91 numeric
@attribute longitude.92 numeric
@attribute latitude.92 numeric
@attribute distance.92 numeric
@attribute bearing.92 numeric
@attribute longitude.93 numeric
@attribute latitude.93 numeric
@attribute distance.93 numeric
@attribute bearing.93 numeric
@attribute longitude.94 numeric
@attribute latitude.94 numeric
@attribute distance.94 numeric
@attribute bearing.94 numeric
@attribute longitude.95 numeric
@attribute latitude.95 numeric
@attribute distance.95 numeric
@attribute bearing.95 numeric
@attribute longitude.96 numeric
@attribute latitude.96 numeric
@attribute distance.96 numeric
@attribute bearing.96 numeric
@attribute longitude.97 numeric
@attribute latitude.97 numeric
@attribute distance.97 numeric
@attribute bearing.97 numeric
@attribute longitude.98 numeric
@attribute latitude.98 numeric
@attribute distance.98 numeric
@attribute bearing.98 numeric
@attribute longitude.99 numeric
@attribute latitude.99 numeric
@attribute distance.99 numeric
@attribute bearing.99 numeric
@attribute result {GerardHomeWork,GerardWorkHome,JosHomeWork,JosWorkHome,PietWorkHome}

@data
51.056703,3.733696,2.72799,-174.35938,51.056754,3.73327,2.518521,-174.337792,51.056801,3.732876,1.141986,-174.021449,51.056823,3.732698,1.036869,-168.470551,51.056863,3.732539,0.818966,-146.400358,51.056948,3.732432,0.938816,-156.851472,51.057018,3.732296,1.164358,-168.06379,51.057064,3.732117,1.17256,-174.954265,51.057083,3.731934,1.193923,179.047998,51.057079,3.731747,1.045096,176.241866,51.057066,3.731583,0.96976,174.465055,51.057049,3.731431,1.192436,179.067053,51.057045,3.731244,1.251741,-180,51.057045,3.731048,1.092586,-176.836542,51.057056,3.730877,1.073608,-176.508465,51.057069,3.730708,0.971038,-175.980488,51.057082,3.730556,1.032797,-178.331233,51.057087,3.730394,1.313098,174.172286,51.057062,3.730189,1.208009,172.227257,51.057031,3.730001,0.991568,166.766257,51.056988,3.72985,1.073256,166.592367,51.056941,3.729686,1.171974,166.414458,51.05689,3.729507,1.253908,170.562774,51.056851,3.729313,1.315609,173.184117,51.056821,3.729108,1.480855,-173.108193,51.056855,3.728877,1.565727,-168.598067,51.056913,3.728636,1.305236,-172.635879,51.056945,3.728433,1.259771,-173.526845,51.056971,3.728237,0.919259,173.726957,51.056953,3.728093,0.912364,170.978142,51.056926,3.727952,0.959688,152.684202,51.056843,3.727818,1.003763,158.879902,51.056774,3.727671,1.19971,174.290177,51.056752,3.727484,1.239647,-176.642006,51.056766,3.727289,1.366389,-163.440199,51.056839,3.727084,1.285378,-166.649634,51.056895,3.726888,1.211667,-170.136227,51.056934,3.7267,1.206217,-171.757328,51.056967,3.726513,1.203596,-172.669009,51.056995,3.726325,1.236106,179.164122,51.056992,3.726131,1.250195,176.869416,51.056979,3.725935,1.410535,-175.337056,51.057001,3.725715,1.421372,-174.944105,51.057024,3.725493,1.255049,175.838684,51.057007,3.725296,1.251459,178.75083,51.057002,3.7251,1.280374,-167.153642,51.057056,3.724904,1.233054,-166.280316,51.057111,3.724716,1.124864,-163.983343,51.057169,3.724546,1.005081,-167.706102,51.057209,3.724392,0.857242,-174.088664,51.057226,3.724258,0.875911,159.391438,51.057168,3.724129,1.00328,142.380713,51.057053,3.724005,1.049746,133.012738,51.056908,3.723892,1.077971,129.25504,51.056752,3.723785,0.973159,143.117902,51.056642,3.723663,0.959614,146.272358,51.056542,3.723538,0.80853,135.321656,51.056435,3.723447,0.800173,134.002198,51.056327,3.72336,0.778149,125.966687,51.056209,3.723288,0.779288,125.835856,51.05609,3.723217,0.783152,125.394759,51.05597,3.723146,0.950026,155.141881,51.055895,3.72301,1.593069,-178.974647,51.0559,3.72276,1.369367,178.090909,51.055892,3.722546,1.142374,173.838387,51.055869,3.722367,0.906442,145.512095,51.055772,3.72225,0.907899,124.296708,51.055632,3.72217,0.623082,109.737167,51.055521,3.722137,0.545063,101.915621,51.055421,3.722119,0.972627,-177.297973,51.05543,3.721967,1.086399,-173.831312,51.055452,3.721797,1.024116,177.605175,51.055444,3.721636,1.094185,176.132285,51.05543,3.721465,1.497568,170.457504,51.055383,3.721233,1.275069,165.868757,51.055325,3.721039,0.784615,143.114606,51.055237,3.720941,0.818428,142.605064,51.055143,3.720839,0.86617,141.955031,51.055043,3.720731,0.825227,132.459931,51.054929,3.720644,0.809848,124.063503,51.054803,3.720573,0.688278,108.811008,51.054681,3.720538,0.652148,99.936564,51.054561,3.72052,0.814933,104.686302,51.054413,3.720488,0.853419,105.529154,51.054259,3.720452,0.571918,91.294289,51.054152,3.72045,0.574555,88.714712,51.054044,3.720452,0.80903,77.828914,51.053896,3.720479,0.76879,81.637319,51.053753,3.720496,0.654978,99.893187,51.053632,3.720479,0.643729,100.172646,51.053513,3.720461,0.621896,100.745067,51.053399,3.720443,0.626901,100.508658,51.053283,3.720425,0.632518,100.24834,51.053166,3.720407,0.665136,96.871859,51.053042,3.720395,0.687697,94.83457,51.052914,3.720385,0.657472,83.884841,51.052791,3.720396,0.652796,79.765578,51.052671,3.720415,1.443986,95.268483,51.052401,3.720394,1.568249,96.238307,51.052109,3.720367,0,0,GerardHomeWork
51.054608,3.724849,36.494734,-9.303853,51.055722,3.730502,30.320012,160.162912,51.053786,3.726024,48.451353,-19.03979,51.056775,3.733211,71.729434,37.610973,51.048447,3.742114,146.488588,-147.562151,51.0632,3.722658,125.224481,17.23217,51.056147,3.741419,102.513412,169.681419,51.052692,3.725586,9.15691,-1.731231,51.052744,3.727023,36.547813,-125.913329,51.058306,3.723651,103.075229,31.059271,51.048221,3.737487,13.220517,179.297736,51.04819,3.735412,94.77277,-85.701589,51.066101,3.736452,125.529768,128.224819,51.047565,3.724181,70.004834,-83.601743,51.060652,3.725366,39.028474,25.13746,51.057521,3.73091,66.861538,-36.353745,51.065047,3.739349,116.274913,146.659372,51.053036,3.724068,22.69163,-77.094784,51.057196,3.72486,44.156917,33.632938,51.052579,3.730626,38.113629,48.047304,51.047214,3.734618,107.979028,-145.341809,51.058729,3.720646,117.094805,-1.911148,51.05947,3.739015,26.719306,167.1806,51.058348,3.734926,35.62205,-128.465643,51.063616,3.731441,69.324691,121.230412,51.052462,3.725771,25.32795,-174.985671,51.052877,3.72181,79.5905,-67.465103,51.066717,3.726554,105.898678,55.328405,51.050217,3.735947,94.452586,-149.614971,51.059191,3.72314,20.805805,-23.82894,51.060773,3.726126,18.300477,73.835396,51.057463,3.726924,65.867277,15.295831,51.054169,3.736893,77.969682,-125.391787,51.066161,3.729772,100.804509,84.109121,51.047223,3.731313,47.694652,-102.44261,51.05601,3.729682,45.834296,-73.905316,51.064329,3.731661,89.487301,79.324769,51.047688,3.734199,129.521106,-142.830634,51.062337,3.717949,49.745321,-2.152853,51.062689,3.725752,93.043399,61.716614,51.047201,3.732617,93.944212,-146.356219,51.056959,3.720319,93.78549,-26.603602,51.064902,3.733466,75.158429,129.856716,51.054045,3.725879,61.228053,-82.302231,51.065473,3.727136,117.845701,125.488914,51.047529,3.716323,109.933865,-23.61388,51.05585,3.732118,109.8872,-169.912249,51.059446,3.715134,41.805966,8.712735,51.058258,3.72162,45.026894,-68.644393,51.06614,3.724179,57.695335,19.125487,51.062567,3.732732,123.79377,141.538821,51.048158,3.717469,91.835377,-49.52802,51.061312,3.726786,61.354963,113.110788,51.050713,3.72298,51.931384,7.387088,51.049452,3.731063,42.516846,174.652101,51.048707,3.724418,82.840003,-74.637567,51.063758,3.727811,26.990833,133.293463,51.060064,3.724903,75.225323,142.953444,51.051594,3.715462,37.393549,23.068077,51.048846,3.720861,46.326808,-96.044478,51.057482,3.720078,25.319447,97.616488,51.052779,3.719546,72.590265,18.279679,51.048482,3.730361,48.713585,-80.047039,51.057545,3.731663,33.860825,-95.265977,51.063913,3.731166,117.375192,136.441151,51.048773,3.717762,97.276396,-52.793509,51.063363,3.726946,92.179412,99.558669,51.046273,3.724477,104.956332,-133.513937,51.060477,3.713087,79.538826,-8.317627,51.062642,3.725439,38.262514,172.908768,51.061757,3.719479,70.716212,42.662053,51.052728,3.727623,62.359541,-69.830645,51.063781,3.73097,102.544721,152.600635,51.054955,3.716662,27.781086,-25.215689,51.057174,3.720606,34.921605,81.037954,51.050702,3.72145,49.414604,-137.361162,51.056959,3.715735,77.953175,24.549319,51.05086,3.726856,51.283056,-165.269841,51.053303,3.71907,62.814525,-19.436821,51.057243,3.728364,33.3966,125.003943,51.052097,3.725351,62.549354,-162.927392,51.05553,3.715963,82.942982,-30.552242,51.063471,3.72716,124.014125,142.119042,51.049273,3.71175,32.945869,13.699058,51.047814,3.716773,95.704063,-37.760487,51.058862,3.728622,115.343427,162.010107,51.052221,3.711392,125.91627,-18.331643,51.059694,3.73014,117.620666,164.762615,51.053929,3.71232,113.931251,9.935807,51.05022,3.729931,47.593374,-136.127438,51.056421,3.724537,93.658157,158.780291,51.050105,3.710824,43.504193,17.116004,51.047709,3.717349,101.151419,-35.470321,51.058786,3.730251,115.7462,-179.544169,51.058958,3.712084,138.552339,33.181105,51.044648,3.730239,33.731221,-110.348614,51.050609,3.72839,45.35092,-160.531933,51.053445,3.721676,55.965799,-163.637969,51.056388,3.713246,82.25855,-16.331882,51.06074,3.725632,0,0,GerardHomeWork
51.065102,3.737898,105.937175,149.648223,51.055045,3.723526,80.171278,4.496702,51.053854,3.73607,15.430765,-11.752469,51.054451,3.738442,70.88698,172.35513,51.052674,3.727413,35.190353,-90.166986,51.059303,3.727387,59.110221,39.47929,51.05219,3.734537,78.447571,-117.617891,51.065295,3.728789,81.286646,105.443445,51.050556,3.725341,103.47734,-26.441519,51.059308,3.739866,32.979999,-165.751908,51.060845,3.734849,36.890334,4.131506,51.06034,3.740624,72.692258,175.165769,51.059185,3.729254,57.541181,120.735441,51.049885,3.724618,48.702503,-110.136961,51.058468,3.72197,117.324089,-6.584701,51.061024,3.740262,86.324913,138.664452,51.050265,3.730061,18.034477,-127.195806,51.052973,3.728348,86.874127,-58.648449,51.067023,3.735397,102.043539,109.973278,51.048928,3.72985,64.429057,-116.51429,51.059773,3.725309,35.139421,-51.346292,51.064946,3.728747,74.225781,88.708715,51.050953,3.728965,36.71612,147.989251,51.047295,3.724075,64.457757,-53.041577,51.057015,3.730136,43.625648,-43.162103,51.062666,3.735124,102.0003,140.922854,51.050592,3.722661,15.730608,-151.824849,51.051985,3.720484,31.854557,51.680502,51.047289,3.723579,7.96401,167.354645,51.046962,3.72236,70.290014,-38.705996,51.055261,3.730953,61.607252,-141.817296,51.062415,3.723341,52.674235,98.35762,51.052633,3.722117,86.601575,2.836708,51.051821,3.735693,65.041196,-168.676519,51.054224,3.725682,34.458151,29.439501,51.051027,3.730389,66.929021,-77.267575,51.063368,3.73267,20.46042,115.827143,51.05989,3.731268,18.976147,-61.084817,51.06303,3.732706,96.619054,121.265938,51.0475,3.724779,39.908691,-75.749485,51.054781,3.726309,82.865105,-46.650403,51.066191,3.735207,112.522337,148.789326,51.055261,3.720074,39.163045,69.480042,51.048375,3.722218,26.137958,-174.139762,51.048875,3.718136,97.413162,-23.89368,51.056331,3.732103,14.929548,63.911109,51.053795,3.733133,27.667133,-174.2598,51.054317,3.728812,9.529955,-32.641095,51.055287,3.730071,74.415395,-177.239612,51.055958,3.718404,80.54099,-18.638223,51.060816,3.730377,90.262071,-159.573423,51.06671,3.717093,84.423874,0.308521,51.066624,3.730344,49.691891,157.456352,51.063046,3.723137,80.091911,69.951773,51.048873,3.727401,64.839508,-137.450613,51.057091,3.719887,50.755773,-104.888853,51.066273,3.717821,76.824573,26.676518,51.059771,3.728586,33.657047,134.926288,51.05529,3.724851,42.794481,-161.645164,51.057814,3.718474,46.956701,82.088074,51.049098,3.719471,64.856874,0.069438,51.049083,3.729651,67.85453,-92.695374,51.061866,3.729113,87.62947,-167.062034,51.065533,3.715705,96.873789,70.496306,51.048407,3.720714,79.697291,-124.197214,51.060713,3.713649,102.476471,11.838674,51.056748,3.729388,46.662124,141.696443,51.051313,3.723634,60.447912,-160.599368,51.055064,3.714681,69.412756,44.248073,51.045971,3.722467,66.845097,-167.488432,51.048672,3.712222,101.98426,-53.407989,51.064038,3.721711,72.021726,60.48802,51.052233,3.727248,21.378571,107.232434,51.048389,3.72625,126.018824,-134.347626,51.065199,3.712358,143.48016,44.110916,51.046374,3.728448,75.269857,-151.693395,51.053056,3.718036,20.371553,-127.324581,51.056085,3.716095,35.486652,-117.867822,51.06194,3.713484,122.731853,29.786092,51.050435,3.730173,108.719135,-145.641994,51.061907,3.716055,46.421235,82.153401,51.053303,3.717033,56.937191,-51.633541,51.061686,3.722564,15.769682,12.901475,51.061023,3.724976,109.42998,130.202282,51.045419,3.713833,78.327699,-2.898387,51.046164,3.726112,83.390496,-79.17272,51.061604,3.728516,64.791947,109.445177,51.050113,3.7251,76.970943,-110.375961,51.063646,3.720851,109.801039,108.206577,51.044153,3.715379,66.767687,-114.138517,51.055508,3.711064,127.943293,24.638768,51.045449,3.729295,55.110426,-93.724002,51.055817,3.728708,117.945467,-167.683587,51.060504,3.710616,89.077196,82.494001,51.044031,3.712381,129.524347,-30.505873,51.056436,3.729862,90.577457,-164.721811,51.060899,3.716143,77.234503,114.510843,51.047801,3.711075,38.369138,-68.146248,51.054448,3.713306,12.04274,12.680307,51.053954,3.71515,0,0,GerardHomeWork
51.050694,3.728028,43.140644,-112.98063,51.058165,3.725372,9.95875,95.366989,51.0563,3.725225,104.15899,-21.170061,51.063448,3.740459,17.404934,-97.303494,51.066728,3.740109,58.72169,97.343626,51.055672,3.738902,69.779244,154.595702,51.050027,3.729001,100.046127,-57.33068,51.065998,3.737419,39.544285,98.768635,51.058592,3.73646,17.126621,78.638612,51.055408,3.736987,20.510785,-122.802854,51.058673,3.735241,80.028768,178.88701,51.058381,3.722682,87.716055,41.558843,51.047379,3.732956,46.55902,-33.145561,51.052212,3.73907,114.502078,-147.692945,51.063712,3.723849,109.819684,36.485087,51.051327,3.737672,99.614873,-171.599408,51.054059,3.722203,66.234556,-65.640042,51.065418,3.726461,67.652571,20.845848,51.060855,3.73638,60.394471,92.822439,51.049428,3.735883,89.477038,-150.869559,51.057612,3.7236,43.857048,-62.318038,51.064925,3.726785,76.5425,89.477836,51.050512,3.726847,96.312544,-61.563394,51.066536,3.733987,107.637973,72.708532,51.047026,3.73892,83.70157,-167.950812,51.050314,3.726069,35.776426,-87.709972,51.057043,3.726283,43.411548,-45.875209,51.062927,3.731019,33.561595,-38.191236,51.066856,3.735156,17.322298,60.536077,51.063998,3.736492,59.243809,-173.378328,51.065285,3.727254,12.963844,70.353522,51.062984,3.727937,63.745346,26.535001,51.057586,3.736882,111.604344,164.320513,51.051932,3.720009,88.160335,-27.461133,51.059615,3.732274,57.115969,-142.117197,51.066212,3.725188,113.139064,54.519768,51.048764,3.735426,45.073063,-166.491862,51.050748,3.728546,86.775598,-79.275851,51.066848,3.73102,71.028845,140.845294,51.058428,3.722359,90.60864,19.786048,51.052618,3.735734,55.803228,-173.719512,51.053767,3.727027,26.32023,-133.762822,51.05734,3.724166,61.019748,9.719269,51.055392,3.733606,23.852186,-97.295555,51.059866,3.733126,20.236036,75.329377,51.056162,3.733927,48.233773,160.97069,51.053201,3.726768,91.197809,-146.661615,51.062564,3.714789,99.972891,-10.965602,51.066153,3.730191,85.565437,163.215787,51.061529,3.717328,90.539544,6.944375,51.059462,3.731434,34.499112,-75.376624,51.065773,3.732792,100.99955,147.922231,51.055723,3.719336,56.778885,-3.084012,51.056298,3.728235,22.896478,41.385376,51.05344,3.730929,8.377932,-176.556804,51.053535,3.729617,61.763796,164.412581,51.050424,3.720276,54.330369,-72.626259,51.060161,3.722801,45.180652,26.002426,51.056426,3.729172,59.022744,134.00266,51.048453,3.722721,19.322385,-160.978455,51.049634,3.719854,80.633904,-8.879504,51.051986,3.732357,105.982247,-165.406659,51.056979,3.716253,42.032754,-32.273998,51.061191,3.721827,16.999463,-145.542033,51.062994,3.719626,80.743758,34.894836,51.054278,3.730004,117.15061,-150.944441,51.0649,3.713904,20.125591,94.860642,51.061157,3.713633,62.679206,97.036506,51.049553,3.712397,138.637134,-36.041686,51.064944,3.729939,105.217789,100.256605,51.045447,3.72691,111.872333,-137.064788,51.059676,3.714008,74.09526,-19.842824,51.064406,3.724942,53.71126,139.343451,51.057852,3.718537,98.239703,35.325529,51.047126,3.731091,117.569849,-161.691601,51.05402,3.71356,78.956122,-8.739714,51.056277,3.725808,26.404344,88.257104,51.051311,3.725929,46.634865,137.00968,51.045348,3.720566,50.060148,-49.18641,51.052476,3.72569,23.410906,-150.820831,51.054619,3.722481,76.277809,164.180465,51.050744,3.710958,49.406412,21.719134,51.047321,3.71816,100.161037,-39.588984,51.059367,3.730242,74.097905,174.945202,51.058145,3.718657,26.709859,-78.059354,51.063042,3.719519,71.291568,45.085795,51.053532,3.727399,88.138512,177.313245,51.052761,3.71358,97.753154,-0.702618,51.052987,3.728922,93.78844,-142.717254,51.063616,3.717183,68.881663,47.237721,51.054109,3.724503,61.302714,-176.52444,51.054803,3.714898,47.58057,3.293228,51.05429,3.722354,53.056299,122.619428,51.045925,3.717849,53.976113,-117.646589,51.054852,3.7139,67.214471,13.354245,51.051934,3.724162,65.671233,166.572556,51.049086,3.714134,94.275178,-42.7278,51.061116,3.724972,112.095051,129.025205,51.044858,3.713832,7.769917,-124.510698,51.046052,3.713141,0,0,GerardHomeWork
