50.891037,4.089183
50.890618,4.091633
50.890875,4.093367
50.890957,4.09515
50.89094,4.096717
50.890605,4.098117
50.89107,4.0987
50.890687,4.099217
50.89017,4.100317
50.890435,4.10125
50.891365,4.103467
50.891973,4.106733
50.892348,4.109817
50.892383,4.111417
50.892383,4.111433
50.892337,4.111667
50.892168,4.1119
50.892005,4.112167
50.891832,4.11245
50.891707,4.112767
50.891697,4.112783
50.891578,4.11325
50.891382,4.114417
50.891318,4.114817
50.890978,4.116133
50.890973,4.116133
50.891147,4.116533
50.891948,4.1169
50.891992,4.11695
50.892468,4.117333
50.892827,4.117617
50.89291,4.117667
50.89365,4.116783
50.894737,4.1126
50.896445,4.1072
50.89836,4.101467
50.900248,4.09585
50.902135,4.0902
50.908302,4.071967
50.9104,4.065583
50.912148,4.059033
50.913323,4.0521
50.914452,4.045067
50.91607,4.03835
50.918478,4.0322
50.92162,4.026833
50.924663,4.021467
50.926982,4.0155
50.928548,4.00905
50.929302,4.00245
50.929347,3.995733
50.928632,3.989417
50.92735,3.982733
50.926325,3.9754
50.926303,3.96815
50.927133,3.961217
50.928222,3.9547
50.929308,3.9481
50.930523,3.9414
50.932447,3.934983
50.934755,3.92925
50.937128,3.923567
50.93952,3.9177
50.941935,3.91175
50.944475,3.905367
50.946972,3.8992
50.949422,3.893183
50.951787,3.887367
50.954228,3.88145
50.956655,3.875467
50.958882,3.869967
50.960757,3.865283
50.962318,3.86145
50.963698,3.858083
50.964938,3.85505
50.965275,3.854267
50.966348,3.851633
50.968025,3.847583
50.969502,3.844333
50.96993,3.843417
50.970368,3.842467
50.971557,3.839983
50.972843,3.8374
50.973768,3.83555
50.974447,3.834183
50.975433,3.832233
50.975688,3.831733
50.976457,3.830183
50.976797,3.8295
50.97725,3.828583
50.977422,3.82825
50.977773,3.82755
50.978655,3.8258
50.979962,3.823183
50.981835,3.819433
50.983893,3.815167
50.985965,3.810533
50.988088,3.805433
50.990225,3.799683
50.992077,3.794317
50.993962,3.788817
50.995775,3.78325
50.997202,3.778183
50.998103,3.774983
50.998687,3.77265
50.998855,3.772267
50.998965,3.77185
50.999252,3.770867
50.999733,3.76905
51.000043,3.767617
51.000477,3.7658
51.000665,3.76495
51.000992,3.763533
51.001405,3.761567
51.002033,3.75875
51.002752,3.75565
51.00324,3.753667
51.003913,3.751233
51.004752,3.7483
51.005807,3.7446
51.007115,3.740217
51.00803,3.737133
51.008767,3.7348
51.00963,3.731983
51.011377,3.72925
51.013762,3.728767
51.016448,3.730467
51.019382,3.732367
51.022295,3.734817
51.025362,3.7367
51.028188,3.738033
51.030818,3.739683
51.033905,3.73935
51.036765,3.737683
51.039218,3.736167
51.041635,3.73475
51.04329,3.733967
51.043625,3.7339
51.044067,3.73365
51.044245,3.733583
51.044437,3.733483
51.044603,3.733383
51.044648,3.733333
51.04469,3.73335
51.044685,3.733367
51.04478,3.733283
51.044927,3.733083
51.045042,3.73305
51.045212,3.733
51.045387,3.732833
51.045472,3.7328
51.045612,3.7328
51.045895,3.73265
51.04621,3.7325
51.046402,3.732433
51.046572,3.73255
51.046655,3.73265
51.046708,3.73265
51.046772,3.732583
51.047027,3.7324
51.04719,3.732367
51.047437,3.7322
51.047633,3.732
51.047642,3.731967
51.047645,3.73195
51.047773,3.731833
51.047765,3.731833
51.047902,3.73185
51.048143,3.731667
51.048385,3.731633
51.048507,3.7315
51.048717,3.731267
51.048865,3.73045
51.048992,3.729833
51.04878,3.730233
51.048623,3.73085
51.048718,3.731033
51.049035,3.730983
51.0493,3.730783
51.049588,3.730533
51.049852,3.730383
51.050207,3.730083
51.051175,3.72895
51.05148,3.728217
51.051287,3.727933
51.050833,3.727817
51.050523,3.72725
51.050498,3.7261
51.050377,3.724617
51.05035,3.723233
51.050322,3.722817
51.050465,3.721883
51.050512,3.721333
51.050588,3.720317
51.050818,3.719333
51.051232,3.719533
51.05177,3.71965
51.0521,3.720485
