51.056703285714285,3.733695952380952
51.056798,3.7329
51.05684,3.732567
51.057,3.732367
51.057085,3.732033
51.057078,3.731683
51.057045,3.7314
51.057045,3.731033
51.057068,3.730717
51.057092,3.730433
51.057045,3.73005
51.056965,3.729767
51.056868,3.729433
51.056813,3.72905
51.056922,3.7286
51.056972,3.728233
51.056935,3.727967
51.05678,3.727717
51.056738,3.727367
51.056875,3.726983
51.056948,3.726633
51.057002,3.726283
51.056978,3.725917
51.057025,3.7255
51.056993,3.725133
51.057093,3.724767
51.057202,3.72445
51.057233,3.7242
51.057018,3.723967
51.056725,3.723767
51.056538,3.723533
51.056338,3.723367
51.056117,3.723233
51.055893,3.7231
51.055903,3.722633
51.05586,3.7223
51.055597,3.72215
51.05541,3.722117
51.055452,3.7218
51.055437,3.7215
51.05535,3.721067
51.055185,3.720883
51.054998,3.720683
51.054763,3.72055
51.054538,3.720517
51.05425,3.72045
51.054055,3.72045
51.053778,3.7205
51.053552,3.720467
51.053338,3.720433
51.05312,3.7204
51.05288,3.720383
51.052655,3.720417
51.052109,3.720367
